tips,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tolls,extras,trip_total
9.26,1650,14.69,76,,37.25,0.00,24.00,71.01
0.00,389,0.8,28,32,6.00,0.00,0.00,6.00
0.00,217,0.48,32,8,4.50,0.00,0.00,4.50
2.00,642,2.3,32,8,9.00,0.00,0.00,11.50
9.20,1918,16.52,76,7,41.00,0.00,4.50,55.20
2.00,508,1,8,8,6.25,0.00,1.00,9.75
3.00,540,1.7,8,32,7.50,0.00,0.00,10.50
4.00,396,0.88,28,8,6.25,0.00,0.00,10.75
0.00,741,1.81,8,32,8.75,0.00,1.00,9.75
2.65,1051,3.7,8,24,12.75,0.00,0.00,15.90
1.88,1007,3.18,15,16,12.00,0.00,0.00,14.38
1.00,300,0.3,8,8,5.00,0.00,0.00,6.00
7.80,1020,8.1,76,,22.00,0.00,4.00,33.80
2.00,1222,5,32,6,16.75,0.00,1.00,20.25
1.00,360,0,32,8,6.00,0.00,0.00,7.00
2.00,142,0.3,32,28,4.25,0.00,0.00,6.75
1.00,540,1.6,32,8,7.50,0.00,0.00,8.50
8.81,1920,12,76,2,31.25,0.00,4.00,44.56
0.00,540,1.6,32,8,8.00,0.00,0.00,8.00
1.00,149,0.38,8,32,4.50,0.00,0.00,6.00
2.00,321,0.75,8,8,5.50,0.00,0.00,8.00
0.00,782,2.77,14,2,10.00,0.00,0.00,10.00
1.00,449,1.43,28,24,7.25,0.00,0.00,8.75
1.50,293,0.51,8,8,5.25,0.00,0.00,7.25
2.00,414,1.1,8,8,6.00,0.00,0.00,8.50
0.00,1451,13.46,76,,34.50,0.00,23.00,57.50
1.28,296,0.65,8,8,5.25,0.00,0.00,7.03
0.00,420,1.1,32,28,6.50,0.00,1.00,7.50
0.00,300,0,32,8,6.50,0.00,1.00,7.50
2.00,360,1.1,8,8,6.00,0.00,0.00,8.50
0.00,218,0,28,32,500.05,0.00,0.00,500.05
8.65,2893,15.1,76,4,38.75,0.00,4.00,51.90
2.00,480,0,8,8,6.75,0.00,0.00,8.75
0.00,190,0.65,8,8,4.75,0.00,1.00,5.75
0.00,823,2.51,8,28,10.50,0.00,0.00,11.00
0.00,507,0.7,8,8,6.00,0.00,0.00,6.00
2.00,120,0.5,3,3,4.50,0.00,0.00,7.00
0.00,300,0.6,28,28,5.00,0.00,1.00,6.00
2.00,522,2.17,11,10,8.75,0.00,0.00,11.25
0.00,1020,6.9,76,,20.00,0.00,4.00,24.00
2.00,360,0.7,32,32,5.75,0.00,0.00,7.75
1.50,300,0.7,28,32,5.50,0.00,0.00,7.00
2.21,816,4.37,32,7,14.25,0.00,0.00,16.96
0.00,396,0.85,32,32,6.00,0.00,0.00,6.00
2.00,240,0.6,28,32,4.75,0.00,0.00,7.25
0.00,179,0.39,8,8,4.25,0.00,0.00,4.25
2.00,240,0.7,28,32,5.25,0.00,0.00,7.25
15.00,2340,26.2,76,,63.25,0.00,35.50,113.75
0.00,1140,0.1,28,8,12.00,0.00,0.00,12.00
0.00,0,0,32,32,3.25,0.00,0.00,3.25
0.00,480,1.1,32,28,6.75,0.00,1.00,7.75
0.00,360,0,8,8,5.50,0.00,0.00,5.50
0.00,1680,0.3,8,20,19.50,0.00,0.00,19.50
0.00,300,0.5,8,8,5.25,0.00,1.00,6.25
0.00,480,1.6,28,33,7.50,0.00,0.00,7.50
3.60,780,6.2,77,8,18.00,0.00,0.00,21.60
0.00,540,0,77,1,7.75,0.00,0.00,7.75
0.00,960,0,6,4,11.50,0.00,1.00,12.50
2.00,240,0,28,8,5.00,0.00,0.00,7.00
0.00,240,0,32,32,4.75,0.00,0.00,4.75
1.00,240,0.7,32,32,5.50,0.00,0.00,6.50
1.50,420,0,32,8,7.25,0.00,0.00,8.75
2.00,180,0.6,32,8,5.00,0.00,0.00,7.00
0.00,0,0,,,7.25,0.00,0.00,7.25
3.15,960,6.5,32,6,15.75,0.00,0.00,18.90
2.90,960,4.4,,,14.50,0.00,0.00,17.40
8.00,0,0,,,34.00,0.00,0.00,42.00
0.00,600,1.9,,,8.75,0.00,0.00,8.75
0.00,60,0.4,,,2.80,0.00,0.00,2.80
0.00,360,0,,,6.50,0.00,0.00,6.50
2.00,540,1.4,,,7.25,0.00,0.00,9.25
0.00,60,0,8,8,3.25,0.00,0.00,3.25
0.00,1500,0.4,8,4,22.50,0.00,0.00,22.50
0.00,240,0.9,,,4.00,0.00,0.00,4.00
0.00,0,0,,,3.25,0.00,0.00,3.25
0.00,0,0,,,3.25,0.00,0.00,3.25
0.00,0,0,7,,3.25,0.00,0.00,3.25
0.00,420,1.6,,,7.75,0.00,0.00,7.75
3.00,480,1.5,,,7.75,0.00,0.00,10.75
0.00,780,2.2,32,28,10.00,0.00,1.00,11.00
0.00,480,1.7,8,32,8.00,0.00,0.00,8.00
2.00,600,0.1,8,32,8.50,0.00,0.00,10.50
1.00,600,1.3,28,8,7.50,0.00,0.00,8.50
0.00,265,0.4,8,8,4.25,0.00,1.00,5.25
11.62,2100,16.3,76,24,41.00,0.00,5.00,58.12
3.15,720,5.1,,,15.75,0.00,0.00,19.40
0.00,544,1.3,,,7.25,0.00,0.00,7.25
2.00,180,0.3,,,4.25,0.00,2.00,8.25
0.00,780,1.7,,,9.25,0.00,0.00,9.25
0.00,300,0.9,32,8,5.75,0.00,0.00,5.75
8.05,1620,0.8,76,22,36.25,0.00,4.00,48.30
2.00,240,0,,,4.50,0.00,0.00,6.50
10.50,1980,14.8,76,6,38.00,0.00,4.00,52.50
4.00,510,2.8,32,24,10.00,0.00,0.00,14.50
5.85,1380,10.7,28,56,28.25,0.00,1.00,35.60
0.00,1038,1.73,8,32,10.00,0.00,0.00,10.00
7.45,1500,0.8,76,5,33.25,0.00,4.00,44.70
1.08,360,1,32,28,6.00,0.00,0.00,7.08
0.00,2276,17.28,76,,42.50,0.00,6.00,48.50
2.00,660,1.9,8,7,9.00,0.00,1.00,12.00
3.25,1089,4.9,32,7,15.75,0.00,0.00,19.50
0.00,515,1.53,8,8,7.25,0.00,1.00,8.25
0.00,720,0,8,8,8.25,0.00,0.00,8.25
4.00,540,1,32,8,7.00,0.00,1.00,12.00
3.00,540,1.7,7,8,8.25,0.00,0.00,11.25
8.20,2040,14,76,3,37.00,0.00,4.00,49.20
0.00,410,0.7,8,8,6.00,0.00,0.00,6.00
2.00,660,3.4,3,3,11.50,0.00,0.00,14.00
0.00,2889,16.96,76,,43.50,0.00,6.00,49.50
0.98,300,0.6,8,8,5.00,0.00,1.50,7.48
0.00,534,2.47,32,24,9.25,0.00,0.00,9.25
0.00,244,0.41,8,8,4.75,0.00,0.00,4.75
0.00,720,0,32,8,9.25,0.00,0.00,9.25
0.00,243,0.54,28,28,4.75,0.00,0.00,4.75
2.00,900,1.9,8,32,9.50,0.00,1.00,13.00
9.55,2328,17.51,,,43.25,0.00,4.00,57.30
8.20,1886,14.41,,7,36.50,0.00,4.00,49.20
1.00,315,1.02,,,5.75,0.00,0.00,7.25
4.38,1414,5.31,,5,17.00,0.00,0.00,21.88
0.00,360,0.9,32,8,6.00,0.00,0.00,6.00
2.80,720,4.3,,,13.50,0.00,0.00,16.80
0.00,338,0.72,,,5.50,0.00,1.00,6.50
6.50,1200,11,76,16,28.50,0.00,4.00,39.00
0.00,120,0,32,32,4.25,0.00,0.00,4.25
2.43,1260,9,32,4,24.25,0.00,0.00,26.68
2.00,693,1.43,,,8.25,0.00,0.00,10.75
10.31,2135,14.4,,24,37.25,,4.00,51.56
0.00,431,1,8,8,6.00,0.00,0.00,6.00
0.00,1440,0.1,8,28,12.75,0.00,0.00,12.75
7.00,1800,15.1,76,7,38.25,0.00,4.00,49.25
2.00,300,0.9,32,28,5.50,0.00,0.00,7.50
0.00,60,0,8,8,0.99,0.00,0.00,0.99
2.00,1380,0,8,6,18.00,0.00,1.00,21.00
2.00,360,0,32,32,6.25,0.00,0.00,8.25
2.00,60,0.4,32,32,4.00,0.00,0.00,6.00
2.00,360,1.1,32,8,6.25,0.00,0.00,8.25
4.00,480,1.2,28,8,6.75,0.00,1.00,11.75
0.00,480,0,32,8,6.25,0.00,0.00,6.25
6.10,1560,11.2,28,2,30.50,0.00,0.00,36.60
0.00,600,3.3,76,76,11.00,0.00,4.00,15.00
0.00,414,1.4,32,8,7.00,0.00,0.00,7.00
0.00,300,0.86,8,8,5.50,0.00,0.00,5.50
3.00,540,0,32,8,6.50,0.00,0.00,9.50
0.00,0,0.1,32,32,3.25,0.00,0.00,3.25
2.70,1296,3,6,4,13.00,0.00,0.00,16.20
1.00,600,1.6,32,8,8.50,0.00,0.00,9.50
0.00,300,0.7,8,8,5.75,0.00,0.00,5.75
2.85,780,4.3,8,6,14.25,0.00,0.00,17.10
2.00,660,0,8,3,15.75,0.00,0.00,17.75
0.00,840,0.2,60,28,14.25,0.00,0.00,14.25
3.00,240,0,32,8,5.50,0.00,1.00,9.50
0.00,1020,0,16,32,19.75,0.00,0.00,19.75
1.00,720,1.6,8,28,8.50,0.00,0.00,9.50
0.00,480,0,28,28,18.25,0.00,0.00,18.25
3.20,720,5.3,28,22,16.00,0.00,0.00,19.20
2.60,1140,0,32,7,13.00,0.00,0.00,15.60
4.00,840,1.6,32,8,9.00,0.00,0.00,13.00
0.00,540,0.1,32,8,7.50,0.00,0.00,7.50
0.50,215,0.83,8,24,5.25,0.00,0.00,6.25
2.00,240,0.6,8,32,5.00,0.00,1.00,8.50
0.00,600,1.7,8,7,8.50,0.00,1.00,9.50
3.00,267,0.36,8,8,4.75,0.00,1.00,9.25
0.00,840,0,8,8,10.00,0.00,0.00,10.00
2.20,960,2.6,28,8,11.00,0.00,0.00,13.20
3.00,360,1,32,8,6.00,0.00,1.00,10.00
1.75,360,1,32,8,6.25,0.00,0.00,8.50
0.00,384,0.66,8,8,5.50,0.00,0.00,5.50
0.00,2520,19.8,56,3,49.75,0.00,4.00,53.75
2.00,188,0.45,32,28,4.75,0.00,0.00,7.25
0.00,1142,5.11,28,7,16.50,0.00,0.00,16.50
1.65,529,1.18,32,8,7.25,0.00,1.00,9.90
2.00,276,0.9,32,8,5.50,0.00,0.00,8.00
2.00,422,1.45,2,2,7.00,0.00,0.00,9.50
0.00,202,0.72,32,32,5.25,0.00,0.00,5.25
3.00,1615,10.48,28,1,28.75,0.00,0.00,31.75
8.90,1860,17.9,8,76,44.00,0.00,0.00,53.40
0.00,480,1.2,32,8,6.75,0.00,0.00,6.75
2.00,489,1.11,8,28,6.75,0.00,0.00,9.25
0.00,1140,2.73,8,7,11.75,0.00,0.00,11.75
0.00,2280,11.7,76,76,33.25,0.00,4.00,37.25
11.85,2886,21.67,76,30,53.75,0.00,5.00,71.10
2.82,1069,5.34,32,6,16.50,0.00,0.00,19.82
2.00,392,1.06,8,8,6.00,0.00,0.00,8.50
0.00,311,0.26,8,8,5.00,0.00,0.00,5.00
1.00,300,1.1,32,28,6.25,0.00,0.00,7.75
0.00,575,1.09,8,28,7.00,0.00,0.00,7.00
3.00,542,0.97,8,32,7.00,0.00,0.00,10.50
0.00,360,0.6,8,8,5.50,0.00,0.00,5.50
0.00,481,1.52,32,32,7.75,0.00,1.00,8.75
0.00,480,1.2,8,32,6.75,0.00,0.00,6.75
1.00,644,1.79,32,8,9.25,0.00,0.00,10.75
2.00,422,1.04,8,8,6.50,0.00,1.00,10.00
0.00,522,1.1,32,8,6.75,0.00,0.00,6.75
3.00,363,0.9,8,32,6.50,0.00,0.00,10.00
3.00,605,1.18,32,8,7.50,0.00,3.00,14.00
2.00,142,0.36,32,32,4.25,0.00,1.00,7.75
0.00,1200,5.65,8,29,17.75,0.00,0.00,18.25
3.00,594,1.19,8,8,7.25,0.00,0.00,10.75
4.00,1039,2.42,32,8,11.25,0.00,0.00,15.75
1.00,300,1.1,32,8,6.25,0.00,0.00,7.75
8.65,2244,14.79,76,6,38.75,0.00,4.00,51.90
0.00,60,0.4,8,8,4.00,0.00,0.00,4.00
0.00,660,1.7,32,8,8.50,0.00,0.00,8.50
1.00,406,0.74,32,8,6.00,0.00,1.00,8.50
0.00,1154,4,32,7,14.00,0.00,0.00,14.00
0.00,629,1.56,8,32,8.00,0.00,0.00,8.00
1.08,395,0.8,32,32,6.00,0.00,0.00,7.08
0.00,628,1.5,8,8,7.75,0.00,0.00,7.75
3.00,496,1.04,32,8,7.00,0.00,0.00,10.50
2.00,300,0.8,32,28,5.75,0.00,0.00,8.25
0.00,1334,3.81,8,6,13.75,0.00,0.00,13.75
2.50,807,3.6,32,7,12.00,0.00,0.00,15.00
0.00,336,0.82,8,8,5.50,0.00,0.00,5.50
3.00,459,0.91,7,8,6.25,0.00,0.00,9.75
0.00,305,0.5,32,32,4.75,0.00,0.00,4.75
17.75,1561,16.93,76,,41.50,0.00,29.00,88.75
0.00,1077,3.39,5,77,12.25,0.00,0.00,12.25
2.00,686,1.6,32,28,8.25,0.00,0.00,10.75
0.00,520,1.34,32,8,7.25,0.00,0.00,7.25
0.00,459,1.49,8,8,7.00,0.00,0.00,7.50
0.00,891,1.72,8,32,9.75,0.00,1.00,10.75
2.00,707,2.42,32,33,10.00,0.00,0.00,12.50
0.00,352,0.49,28,28,5.75,0.00,0.00,5.75
3.45,775,6.08,32,3,17.25,0.00,0.00,20.70
3.00,599,1.7,32,8,8.00,0.00,1.00,12.50
0.00,2294,13.68,61,21,36.50,0.00,1.00,37.50
0.00,722,4.95,76,76,14.75,0.00,5.50,20.25
3.82,757,3.57,8,24,12.25,0.00,0.00,16.57
0.00,600,2.1,8,33,8.75,0.00,0.00,8.75
3.00,834,1.84,28,8,9.25,0.00,0.00,12.75
3.00,225,0.65,8,32,5.25,0.00,1.00,9.75
4.31,600,6,8,3,17.25,0.00,0.00,22.06
2.00,300,0,8,8,6.25,0.00,0.00,8.25
3.00,540,1.5,28,32,7.75,0.00,0.00,11.25
3.00,0,0,24,24,3.25,0.00,6.00,12.25
0.00,446,0.84,,,6.25,0.00,0.00,6.25
3.00,480,0,28,8,7.00,0.00,0.00,10.00
0.00,540,1.7,,,8.25,0.00,0.00,8.25
2.00,323,1.1,,32,6.00,0.00,0.00,8.50
0.00,39,0.15,,6,3.50,0.00,0.00,3.50
0.00,108,0.31,,,3.75,0.00,1.00,4.75
0.00,298,0.51,,,5.00,0.00,0.00,5.00
6.00,2033,18.05,,,44.75,0.00,4.00,55.25
0.00,823,3.36,,25,11.50,0.00,0.00,11.50
3.00,1146,3.85,32,7,13.50,0.00,0.00,17.00
0.00,172,0.2,8,8,4.00,0.00,0.00,4.00
5.56,1493,7.48,32,6,21.75,0.00,0.00,27.81
0.00,8,0,28,28,25.00,0.00,0.00,25.00
0.00,679,3.23,,,11.50,0.00,0.00,11.50
0.00,327,1,32,8,5.75,0.00,0.00,5.75
0.00,1886,6.33,32,39,17.75,0.00,0.00,17.75
9.40,1740,17.2,76,8,43.00,0.00,4.00,56.90
15.00,2508,28.5,,,68.00,0.00,34.00,117.50
0.00,613,1.95,8,24,8.50,0.00,0.00,8.50
0.00,1620,0.8,56,8,34.50,0.00,5.00,39.50
2.00,269,0.91,28,8,5.50,0.00,0.00,8.00
0.00,455,0.99,8,8,6.25,0.00,0.00,6.25
1.00,1585,3.86,7,28,15.00,0.00,1.00,17.50
2.00,593,1.54,8,32,8.00,0.00,1.00,11.50
0.00,2100,17.1,32,32,43.50,0.00,5.00,48.50
2.00,125,0.52,32,28,4.50,0.00,0.00,7.00
0.00,981,3.2,60,31,11.75,0.00,0.00,11.75
3.00,271,0.77,8,8,5.25,0.00,1.00,9.75
0.00,2291,13.1,76,77,35.00,0.00,5.00,40.00
4.00,524,1.74,8,7,8.00,0.00,0.00,12.50
9.85,2046,17.97,76,8,44.75,0.00,4.00,59.10
8.45,2491,14.6,76,77,37.75,0.00,4.00,50.70
12.70,1620,15.6,76,,38.50,0.00,25.00,76.70
0.00,1080,6,32,6,17.50,0.00,0.00,17.50
0.00,332,1.12,8,8,6.25,0.00,0.00,6.25
0.00,960,3.6,8,6,12.75,0.00,1.50,14.25
10.50,2058,14.62,76,6,37.50,0.00,4.00,52.50
0.00,181,0.3,32,32,4.25,0.00,0.00,4.25
2.00,576,1.5,32,8,7.75,0.00,0.00,10.25
0.00,1031,2.63,5,6,11.00,0.00,0.00,11.00
0.00,302,0.84,32,28,5.50,0.00,0.00,5.50
2.00,740,4.5,8,6,13.75,0.00,0.00,16.25
10.45,1531,11.89,76,,30.75,0.00,21.00,62.70
0.00,2100,16.5,76,8,42.25,0.00,4.00,46.25
0.00,346,0.8,32,28,5.75,0.00,0.00,5.75
0.00,2025,14.75,76,22,38.50,0.00,4.00,42.50
4.40,1140,0,8,6,17.75,0.00,0.00,22.15
7.90,2191,13.15,76,6,35.00,0.00,4.00,47.40
3.00,402,0.93,32,32,6.00,0.00,1.50,11.00
2.00,173,0.4,8,8,4.25,0.00,0.00,6.75
0.00,120,0.3,7,7,4.00,0.00,0.00,4.00
0.00,720,1.7,8,28,9.00,0.00,0.00,9.00
0.00,720,1.7,32,8,8.75,0.00,0.00,8.75
0.00,1200,0,29,23,15.50,0.00,0.00,15.50
3.00,596,2.14,28,8,8.75,0.00,0.00,12.25
0.00,1804,12.79,56,8,34.00,0.00,4.00,38.00
0.00,360,1,32,8,6.25,0.00,0.00,6.25
0.00,300,0.9,8,8,5.75,0.00,0.00,5.75
2.00,540,0,8,8,7.25,0.00,0.00,9.25
0.00,0,0,8,,3.25,0.00,0.00,3.25
0.00,352,0.82,8,8,5.75,0.00,0.00,5.75
0.00,300,0,77,77,5.50,0.00,0.00,5.50
0.00,1740,3.3,8,32,16.00,0.00,0.00,16.00
0.00,840,2.8,24,8,11.25,0.00,0.00,11.25
9.00,1680,5.2,76,24,41.00,0.00,4.00,54.00
0.00,0,0,6,6,3.25,0.00,0.00,3.25
2.00,660,0,8,28,8.25,0.00,0.00,10.25
0.00,2160,17,76,7,43.75,0.00,4.00,47.75
0.00,300,0,32,8,5.50,0.00,0.00,5.50
2.00,480,0,32,28,6.00,0.00,0.00,8.00
3.30,780,0.1,8,7,11.00,0.00,0.00,14.30
7.70,1500,0.8,56,8,33.50,0.00,5.00,46.20
3.40,900,0.3,32,6,17.00,0.00,0.00,20.40
0.00,240,0.4,32,32,4.75,0.00,0.00,4.75
6.25,1440,10,56,32,27.25,0.00,4.00,37.50
0.00,720,0,8,28,9.25,0.00,0.00,9.25
2.00,300,0.4,8,8,4.75,0.00,0.00,6.75
5.00,540,0.1,76,,10.75,0.00,4.00,19.75
2.75,840,0.1,32,7,11.00,0.00,0.00,13.75
0.00,600,1.5,32,33,8.00,0.00,0.00,8.00
1.00,600,0,32,8,8.00,0.00,0.00,9.00
0.00,420,1.4,77,77,7.25,0.00,0.00,7.25
5.00,300,1.6,32,28,7.00,0.00,0.00,12.00
7.60,1980,14.8,6,76,38.00,0.00,0.00,45.60
2.00,420,1,8,32,6.25,0.00,0.50,8.75
0.00,780,1.8,8,28,9.25,0.00,0.00,9.25
0.00,540,1.6,32,8,7.75,0.00,0.00,7.75
0.00,780,0,77,8,17.50,0.00,1.00,18.50
0.00,5820,0,1,77,35.75,0.00,0.00,35.75
0.00,300,0.8,32,32,5.75,0.00,0.00,5.75
2.00,420,0.9,32,28,6.00,0.00,0.00,8.00
10.00,960,0.1,32,8,10.75,0.00,0.00,20.75
0.00,0,0,32,32,3.25,0.00,0.00,3.25
0.00,960,3.7,29,23,13.25,0.00,1.50,14.75
0.00,480,0,32,28,6.25,0.00,0.00,6.25
2.00,360,1.3,8,8,6.75,0.00,0.00,8.75
2.00,420,1,8,8,6.25,0.00,0.00,8.25
13.85,1500,17.1,76,28,42.25,0.00,4.00,60.10
1.00,1080,2.8,32,7,11.75,0.00,0.00,12.75
2.50,180,0,32,32,4.75,0.00,0.00,7.25
6.00,1980,17,28,,43.25,0.00,0.00,49.25
2.00,420,1.1,32,8,6.50,0.00,0.00,8.50
2.85,600,3.4,28,7,11.50,0.00,0.00,14.35
0.00,180,0.3,8,32,4.50,0.00,0.00,4.50
3.00,420,0,32,8,6.50,0.00,0.00,9.50
3.00,360,0,32,8,5.50,0.00,0.00,8.50
1.00,480,0.9,8,8,6.50,0.00,0.00,7.50
0.00,60,0,24,24,3.25,0.00,7.00,10.25
0.00,480,1.2,8,8,7.00,0.00,0.00,7.00
0.00,480,0,76,,10.25,0.00,5.00,15.25
1.50,480,0,32,8,7.00,0.00,0.00,8.50
1.55,240,0.8,28,28,5.50,0.00,1.00,8.05
2.50,540,0,32,28,7.50,0.00,0.00,10.00
6.00,600,0.1,8,7,9.75,0.00,0.00,15.75
0.00,540,1.3,8,8,7.25,0.00,0.00,7.25
0.00,300,0,8,28,5.25,0.00,0.00,5.25
0.00,240,0.4,8,8,4.50,0.00,0.00,4.50
0.00,360,1.2,8,8,6.25,0.00,0.00,6.25
0.00,1740,11.1,32,1,30.25,0.00,0.00,30.25
0.00,480,0,76,76,5.75,0.00,0.00,5.75
9.85,1800,20.5,33,76,49.25,0.00,0.00,59.10
0.00,420,1.3,32,28,6.25,0.00,0.00,6.25
3.35,960,5.3,32,7,16.75,0.00,0.00,20.10
0.00,840,2.3,32,7,10.25,0.00,0.00,10.25
2.20,900,2.8,8,7,11.00,0.00,0.00,13.20
2.00,540,0,32,8,7.25,0.00,0.00,9.25
2.00,240,0.5,32,28,4.75,0.00,0.00,6.75
0.00,1380,8.2,8,29,23.50,0.00,0.00,23.50
0.00,180,0.5,8,8,4.75,0.00,0.00,4.75
2.00,660,0.1,32,24,8.75,0.00,0.00,10.75
2.00,840,0.1,32,8,9.25,0.00,1.00,12.25
0.00,1560,13.3,39,56,34.50,0.00,0.00,34.50
1.00,660,2,,,9.00,0.00,0.00,10.00
0.00,840,0,32,8,10.00,0.00,0.00,10.00
2.00,540,2.3,,,9.50,0.00,0.00,11.50
0.00,480,0.2,,,6.25,0.00,0.00,6.25
2.30,900,3.1,,,11.50,0.00,0.00,13.80
3.00,480,0,32,8,7.75,0.00,0.00,10.75
5.00,1980,15.7,76,7,40.25,0.00,4.00,49.25
0.00,0,0,,,15.60,0.00,0.00,15.60
0.00,2940,26.3,,,64.00,1.05,20.00,85.05
1.00,660,1.4,,,8.25,0.00,0.00,9.25
0.00,1080,0,,,12.00,0.00,0.00,12.00
2.00,420,0,,8,6.50,0.00,0.00,8.50
1.00,360,0.9,,,5.75,0.00,0.00,6.75
1.00,1080,1.6,,,10.00,0.00,0.00,11.00
9.20,1260,16.9,,,42.00,0.00,4.00,55.20
0.00,540,0,,,7.50,0.00,0.00,7.50
6.65,1200,11.1,,,29.25,0.00,4.00,39.90
2.00,720,2.3,,,9.50,0.00,0.00,11.50
1.00,546,1.2,,,7.00,0.00,0.00,8.50
2.00,480,1.2,,,7.25,0.00,1.00,10.25
2.00,540,1.1,,,7.50,0.00,0.00,9.50
0.00,600,1.5,,,7.75,0.00,0.00,7.75
2.00,300,0.4,8,8,5.00,0.00,0.00,7.00
2.00,356,1.01,8,8,6.00,0.00,0.00,8.50
0.00,1679,12.73,,,32.75,0.00,4.00,37.25
2.55,848,3.39,,,12.25,0.00,0.00,15.30
0.00,720,1.6,8,32,8.25,0.00,0.00,8.25
0.00,424,1.2,,,6.75,0.00,0.00,6.75
0.00,405,0.8,32,28,6.00,0.00,0.00,6.00
2.00,600,0.6,32,8,10.00,0.00,0.00,12.00
0.00,996,5.9,,,17.50,0.00,4.00,21.50
2.00,480,1.3,32,8,7.25,0.00,0.00,9.25
5.00,2264,13.3,2,76,34.75,0.00,0.00,40.25
1.50,523,1.33,32,8,7.25,0.00,0.00,9.25
1.00,271,0.67,8,8,5.25,0.00,0.00,6.75
1.25,300,1,8,8,6.00,0.00,0.00,7.25
0.18,2243,18.6,76,32,46.00,0.00,4.00,50.68
3.65,1260,0,8,6,18.25,0.00,0.00,21.90
2.00,403,0.8,32,8,6.00,0.00,0.00,8.50
0.00,2520,0,7,13,27.50,0.00,0.00,27.50
0.00,360,1.3,16,16,6.50,0.00,0.00,6.50
1.95,797,1.75,8,32,9.75,0.00,0.00,13.65
2.00,229,0.6,32,28,5.00,,0.00,7.00
0.00,793,1.6,24,8,9.00,,0.00,9.00
3.00,504,1.2,32,32,7.25,,0.00,10.25
0.00,2682,20.6,64,48,50.75,,0.00,50.75
0.00,120,0.2,8,8,4.00,,0.00,4.00
0.00,1665,5.9,24,4,19.50,,1.00,20.50
0.00,435,0.9,32,8,6.25,,0.00,6.25
1.00,461,1.6,32,8,7.25,,0.00,8.25
2.50,537,1.2,32,8,7.00,,0.00,9.50
2.00,597,2.1,32,33,9.00,,0.00,11.00
1.00,710,1.9,8,8,9.25,,0.00,10.25
2.00,438,1.2,32,8,6.75,,0.00,8.75
0.00,846,3.8,28,7,13.25,,0.00,13.25
2.50,322,0.7,32,28,5.50,,0.00,8.00
2.00,262,0.7,32,8,5.25,,0.00,7.25
2.00,455,1.1,8,8,6.25,,0.00,8.25
0.00,198,0.4,32,28,4.75,,0.00,4.75
5.00,1937,17.5,76,,43.25,,5.00,53.25
2.56,797,1.7,8,28,9.25,,1.00,12.81
1.00,286,0.5,32,32,5.00,,0.00,6.00
8.85,1969,15.2,76,,38.75,,5.50,53.10
10.25,2181,18.5,32,76,47.25,,4.00,61.50
0.00,872,2,3,6,9.25,,0.00,9.25
3.75,691,4.6,76,76,13.75,,5.00,22.50
2.00,521,2,28,28,8.50,,0.00,10.50
10.44,2102,14.4,76,7,37.75,,4.00,52.19
0.00,402,1.3,8,8,6.75,,0.00,6.75
0.00,502,1.1,8,8,6.75,,0.00,6.75
0.00,2,0,8,8,3.25,,0.00,3.25
0.00,528,1.1,32,8,7.00,,0.00,7.00
2.00,521,1.1,8,28,6.75,,0.00,8.75
0.00,1047,3.3,28,28,12.00,,0.00,12.00
2.00,255,0.7,6,7,5.00,,0.00,7.00
0.00,2319,13.2,76,3,36.50,,4.00,40.50
0.00,602,1.65,28,32,8.50,0.00,1.00,9.50
10.62,2028,14.36,76,6,38.00,0.00,4.00,53.12
0.00,1443,8.3,8,63,23.25,,0.00,23.25
2.00,371,0.96,32,28,6.00,0.00,0.00,8.50
0.00,970,3,28,7,11.00,0.00,0.00,11.00
0.00,564,1.32,32,8,7.25,0.00,0.00,7.25
3.00,829,2.4,8,7,10.00,,0.00,13.00
0.00,697,1.5,32,8,8.50,,0.00,8.50
0.00,318,0.7,8,28,5.50,0.00,1.00,6.50
0.00,303,0.88,8,32,5.75,0.00,0.00,5.75
2.00,639,1.6,32,8,8.25,0.00,0.00,10.75
2.00,360,0.5,32,32,5.25,0.00,0.00,7.75
2.65,856,2.11,32,28,9.75,0.00,3.00,15.90
0.00,540,1.5,32,8,7.75,0.00,0.00,7.75
2.10,839,2.6,28,7,10.50,0.00,0.00,12.60
2.00,492,0.95,28,32,6.75,0.00,0.00,9.25
0.00,259,0.59,32,28,4.75,0.00,0.00,4.75
2.00,329,1.31,32,28,6.50,0.00,0.00,9.00
0.00,180,0.6,32,8,4.50,0.00,1.00,5.50
0.50,2375,14.61,8,52,38.50,0.00,0.00,39.50
0.00,694,1.89,21,6,8.75,0.00,0.00,8.75
0.00,2953,16.5,76,,43.75,,4.00,47.75
0.00,633,1.76,28,8,8.50,0.00,1.00,9.50
7.95,1440,14.4,76,22,35.75,0.00,4.00,48.20
6.75,2060,12.25,32,,33.25,0.00,0.00,40.50
2.00,239,0.62,32,32,5.00,0.00,0.00,7.50
2.00,380,1,32,8,6.00,0.00,0.00,8.50
0.00,1492,13.86,76,,35.25,0.00,23.50,58.75
2.00,303,0.9,28,32,5.50,0.00,0.00,8.00
0.00,423,1,32,28,6.25,0.00,0.00,6.25
0.00,527,1.2,8,28,6.75,0.00,0.00,6.75
5.40,3902,7.8,56,,22.50,0.00,4.00,32.40
3.00,297,0.53,8,32,5.25,0.00,0.00,8.75
